일,채널,채널분류,캠페인,캠페인목적,그룹,소재,노출,클릭,비용,회원가입,구매,구매매출
2025-03-20,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,49447,1308,317472,115,25,1472845
2025-03-20,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,68937,1940,339174,219,50,2563031
2025-03-20,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,55111,1420,333046,122,27,1567791
2025-03-20,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,64973,2271,309524,334,79,5376645
2025-03-20,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,25319,1056,149617,106,56,3240782
2025-03-20,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,29244,1098,153235,83,32,2114095
2025-03-20,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,37646,1383,220062,183,78,3831533
2025-03-20,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,57460,1592,341155,184,73,4435878
2025-03-20,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,59581,1080,370761,75,29,1598008
2025-03-20,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,60329,1056,373607,95,32,1549113
2025-03-20,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,44869,1134,207880,125,35,1889190
2025-03-20,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,41557,960,187861,99,42,2147928
2025-03-20,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,51738,1514,270180,167,58,3817067
2025-03-20,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,43924,725,153598,48,11,420542
2025-03-20,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,44455,592,161538,49,14,688993
2025-03-20,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,41757,843,147418,56,9,449591
2025-03-20,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,38295,880,131379,82,24,1387220
2025-03-20,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,51394,688,252888,52,13,608012
2025-03-20,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,32076,643,156075,63,19,1089380
2025-03-20,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,16339,403,77687,28,13,913080
2025-03-20,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,13682,328,66641,20,7,533474
2025-03-20,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,15821,302,57999,15,9,637449
2025-03-20,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,16598,298,63702,18,9,651663
2025-03-20,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,25357,729,115185,44,22,1481771
2025-03-20,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,15822,290,54463,13,6,427163
2025-03-20,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,9306,889,67155,251,124,6945151
2025-03-20,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,10760,1030,87864,135,49,2925112
2025-03-20,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,13285,1277,116491,238,114,5777141
2025-03-20,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,5180,313,44494,32,27,2283120
2025-03-20,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,4033,185,33795,12,9,802409
2025-03-20,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,6527,421,54871,35,23,1986951
2025-03-20,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,8410,597,61513,44,39,3386645
2025-03-20,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,8028,584,54841,65,50,3752965
2025-03-20,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,8389,569,68190,52,42,3478707
2025-03-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,58118,1724,356230,191,56,2656401
2025-03-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,61065,1220,277137,131,44,3087733
2025-03-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,44417,1003,210226,140,35,1572577
2025-03-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,58306,1967,314605,176,60,2733332
2025-03-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,46012,1036,211326,137,37,2005967
2025-03-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,48009,1042,227022,138,41,1811473
2025-03-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,47018,1482,281929,203,47,2970616
2025-03-21,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,69065,1882,337685,245,78,3854209
2025-03-21,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,33871,1320,171666,164,55,2593570
2025-03-21,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,41718,1780,266271,194,87,5390646
2025-03-21,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,29252,1314,150834,138,72,4662544
2025-03-21,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,53404,1160,345906,94,28,1535786
2025-03-21,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,63216,2047,392743,145,50,3551126
2025-03-21,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,53876,1368,303086,99,27,1344421
2025-03-21,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,44660,1426,212110,165,62,3887564
2025-03-21,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,56517,1408,288581,141,55,2793486
2025-03-21,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,61072,1821,365023,153,54,2923282
2025-03-21,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,45948,536,219335,42,11,465716
2025-03-21,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,49692,602,243934,38,9,506282
2025-03-21,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,52875,709,230528,52,11,604622
2025-03-21,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,36371,686,149759,56,16,793882
2025-03-21,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,37024,584,161706,44,12,617108
2025-03-21,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,42773,772,203925,58,13,794985
2025-03-21,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,13286,310,50336,16,10,611382
2025-03-21,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,15773,305,57242,13,7,451935
2025-03-21,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,10382,187,40329,13,7,588735
2025-03-21,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,23810,555,80257,22,10,675739
2025-03-21,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,26883,582,122711,25,16,1318463
2025-03-21,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,16300,399,80178,27,13,1076804
2025-03-21,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,7021,812,62693,206,88,4834569
2025-03-21,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,12077,782,106683,151,54,4296525
2025-03-21,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,10193,702,95052,90,31,2317328
2025-03-21,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,5467,283,50038,26,13,1448228
2025-03-21,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,5585,246,49276,16,11,1110355
2025-03-21,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,4049,224,30294,19,12,1346198
2025-03-21,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,7201,452,57600,50,43,3375160
2025-03-21,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,8981,521,70733,50,34,2901187
2025-03-21,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,10488,462,75743,46,33,2606688
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,48661,1080,298320,153,33,2003583
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,50305,995,229642,97,20,1049371
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,52927,1454,251076,126,44,2666487
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,48680,1245,301933,173,55,3484854
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,42999,891,282019,103,28,1942045
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,34596,924,226645,113,28,1266691
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,45572,920,251540,100,28,1987305
2025-03-22,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,45323,1435,235719,209,54,2666271
2025-03-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,22309,864,102865,119,59,2929589
2025-03-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,31676,1058,163091,114,57,3867780
2025-03-22,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,25102,970,136641,132,59,4196288
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,49399,1567,316883,182,67,3793147
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,49656,1358,315169,141,50,3015483
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,47225,1099,234728,103,34,2100833
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,35683,861,176846,69,19,1286592
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,43737,769,262201,76,34,2274158
2025-03-22,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,29542,712,182937,55,26,1283991
2025-03-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,25805,426,126802,31,5,251616
2025-03-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,22860,463,107972,23,4,164983
2025-03-22,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,38680,520,182652,40,10,436443
2025-03-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,26405,484,116741,35,7,317747
2025-03-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,40908,936,164535,69,12,523702
2025-03-22,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,32830,581,116456,47,13,720318
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,7118,134,29767,5,2,114923
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,8102,232,33699,14,5,301780
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,7833,163,37665,8,4,278619
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,14275,385,63344,17,6,475882
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,18171,313,63655,21,11,842761
2025-03-22,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,14796,262,55144,11,4,277095
2025-03-22,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,7447,1125,70682,336,149,10218837
2025-03-22,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,12167,979,80444,111,50,3106916
2025-03-22,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,6846,400,53784,51,20,1392202
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,2860,142,26005,12,6,658732
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,4967,311,39406,30,22,1708272
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,4446,242,42483,19,16,1408258
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,8565,649,79175,64,49,5318626
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,8660,364,72781,32,15,1505923
2025-03-22,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,7735,359,70132,37,32,3065153
2025-03-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,52620,1727,250644,171,55,3024320
2025-03-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,44781,948,231835,131,42,2776978
2025-03-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,50317,1489,260945,131,45,2383867
2025-03-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,32340,643,213210,91,30,1424210
2025-03-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,29680,687,193779,100,24,1406253
2025-03-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,49282,1436,312790,176,48,3099979
2025-03-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,41900,879,263452,105,28,1893863
2025-03-23,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,49960,1445,315236,128,31,2106376
2025-03-23,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,25135,997,129204,97,31,1409726
2025-03-23,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,26540,1121,132062,121,50,3128409
2025-03-23,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_봄_v1,21508,860,136501,112,57,3308084
2025-03-23,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_봄_A_v1,34748,781,186804,85,35,2076327
2025-03-23,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_봄_B_v1,37989,854,209840,93,36,2517556
2025-03-23,구글,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_봄_v1,47874,1162,262954,104,37,2768889
2025-03-23,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_봄_A_v1,39947,1209,240507,129,42,2790189
2025-03-23,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_봄_B_v1,37065,851,243265,78,26,1799503
2025-03-23,구글,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_봄_v1,31486,752,152218,70,32,2186703
2025-03-23,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_봄_A_v1,39090,796,182338,53,10,532206
2025-03-23,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_봄_B_v1,40680,655,183126,43,7,265375
2025-03-23,메타,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_봄_v1,27272,440,134193,36,5,214652
2025-03-23,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_봄_A_v1,33815,548,160814,52,15,920958
2025-03-23,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_봄_B_v1,29099,671,129941,57,17,821961
2025-03-23,메타,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_봄_v1,22197,516,102320,29,7,396334
2025-03-23,메타,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,8483,195,33078,8,4,292869
2025-03-23,메타,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,11028,276,54942,18,9,610918
2025-03-23,메타,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,9712,247,33031,10,4,321223
2025-03-23,메타,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,12958,220,52375,8,4,240557
2025-03-23,메타,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,13321,328,48897,12,6,370178
2025-03-23,메타,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,20021,485,87954,27,11,938461
2025-03-23,네이버,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_봄_A_v1,6361,986,46267,285,116,6360217
2025-03-23,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_봄_A_v1,10827,826,79413,111,48,2995386
2025-03-23,네이버,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_봄_B_v1,10961,1028,96865,169,62,3535745
2025-03-23,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_봄_A_v1,4170,235,38094,19,13,1078242
2025-03-23,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_봄_B_v1,3768,234,35965,23,18,1444689
2025-03-23,네이버,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_봄_v1,3185,199,20488,15,9,935067
2025-03-23,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_봄_A_v1,5811,432,44417,39,35,3219308
2025-03-23,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_봄_B_v1,5288,361,36312,38,28,3128864
2025-03-23,네이버,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_봄_v1,8383,409,59225,38,27,2191080
2025-03-24,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_봄_A_v1,54734,1325,347186,156,37,2138218
2025-03-24,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_봄_B_v1,61154,2098,312877,286,84,5201487
2025-03-24,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_봄_v1,55079,1570,242606,226,55,3705215
2025-03-24,구글,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_봄_v2,47117,1105,269681,107,27,1354462
2025-03-24,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_봄_A_v1,50219,1698,309309,160,31,1492664
2025-03-24,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_봄_B_v1,41791,1058,188543,110,32,1489565
2025-03-24,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_봄_v1,49730,1264,229893,123,40,2362063
2025-03-24,구글,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_봄_v2,44625,995,251589,142,37,2058722
2025-03-24,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_봄_A_v1,36798,938,184510,83,38,1673634
2025-03-24,구글,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_봄_B_v1,24632,1029,110723,102,35,1618464
